1	Janis Joplin	https://www.last.fm/music/Janis+Joplin
1	Jet	https://www.last.fm/music/Jet
2	Jim Mccann	https://www.last.fm/music/Jim+Mccann
1	Jimi Hendrix	https://www.last.fm/music/Jimi+Hendrix
2	Jimmy Eat World	https://www.last.fm/music/Jimmy+Eat+World
1	Jinx	https://www.last.fm/music/Jinx
1	Joan Jett and the Blackhearts	https://www.last.fm/music/Joan+Jett+and+the+Blackhearts
20	John Denver	https://www.last.fm/music/John+Denver
1	John Doyle	https://www.last.fm/music/John+Doyle
52	John Lennon	https://www.last.fm/music/John+Lennon
11	Johnny Cash	https://www.last.fm/music/Johnny+Cash
1	Jolly Jackers	https://www.last.fm/music/Jolly+Jackers
727	Jon Bon Jovi	https://www.last.fm/music/Jon+Bon+Jovi
7	Josh Dylan	https://www.last.fm/music/Josh+Dylan
1	Josh Groban	https://www.last.fm/music/Josh+Groban
3	Journey	https://www.last.fm/music/Journey
1	Joy Division	https://www.last.fm/music/Joy+Division
495	Kaiser Chiefs	https://www.last.fm/music/Kaiser+Chiefs
1	Kansas	https://www.last.fm/music/Kansas
1	Karan Casey  John Doyle	https://www.last.fm/music/Karan+Casey++John+Doyle
154	Kasabian	https://www.last.fm/music/Kasabian
14	Kate Walsh	https://www.last.fm/music/Kate+Walsh
1	Katie Melua	https://www.last.fm/music/Katie+Melua
654	Keane	https://www.last.fm/music/Keane
562	Kilmaine Saints	https://www.last.fm/music/Kilmaine+Saints
582	Kings of Leon	https://www.last.fm/music/Kings+of+Leon
1	Kirsty MacColl	https://www.last.fm/music/Kirsty+MacColl
2	Kiss	https://www.last.fm/music/Kiss
1	Klaxons	https://www.last.fm/music/Klaxons
2	L.A. Guns	https://www.last.fm/music/L.A.+Guns
1	Lana Del Rey	https://www.last.fm/music/Lana+Del+Rey
1	Lassie n The Lads	https://www.last.fm/music/Lassie+n+The+Lads
2	Led Zeppelin	https://www.last.fm/music/Led+Zeppelin
4	Levellers	https://www.last.fm/music/Levellers
1	Lifehouse	https://www.last.fm/music/Lifehouse
1	Light Years	https://www.last.fm/music/Light+Years
19	Lily James	https://www.last.fm/music/Lily+James
1	Limp Bizkit	https://www.last.fm/music/Limp+Bizkit
1207	Linkin Park	https://www.last.fm/music/Linkin+Park
1	Lonely The Brave	https://www.last.fm/music/Lonely+The+Brave
3	Lord Huron	https://www.last.fm/music/Lord+Huron
4	Lulu	https://www.last.fm/music/Lulu
