2019-01-17 23:42:00 +0000 UTC	Letter from America (Band Version)	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/Letter+from+America+(Band+Version)
2019-01-18 06:58:00 +0000 UTC	Throw The 'R' Away	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/Throw+The+%27R%27+Away
2019-01-18 07:01:00 +0000 UTC	Over And Done With	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/Over+And+Done+With
2019-01-18 07:05:00 +0000 UTC	Misty Blue	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/Misty+Blue
2019-01-18 07:07:00 +0000 UTC	The Part That Really Matters	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/The+Part+That+Really+Matters
2019-01-18 07:09:00 +0000 UTC	(I'm Gonna) Burn Your Playhouse Down	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/(I%27m+Gonna)+Burn+Your+Playhouse+Down
2019-01-18 07:13:00 +0000 UTC	Letter From America (Acoustic Version)	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/Letter+From+America+(Acoustic+Version)
2019-01-18 07:16:00 +0000 UTC	Sky Takes The Soul	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/Sky+Takes+The+Soul
2019-01-18 07:20:00 +0000 UTC	It Broke My Heart	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/It+Broke+My+Heart
2019-01-18 07:22:00 +0000 UTC	Make My Heart Fly	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/Make+My+Heart+Fly
2019-01-18 07:27:00 +0000 UTC	Beautiful Truth	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/Beautiful+Truth
2019-01-18 07:33:00 +0000 UTC	The Joyful Kilmarnock Blues	The Proclaimers	This Is The Story	https://www.last.fm/music/The+Proclaimers/_/The+Joyful+Kilmarnock+Blues
2019-01-18 07:36:00 +0000 UTC	The Joyful Kilmarnock Blues	The Proclaimers	The Best Of The Proclaimers	https://www.last.fm/music/The+Proclaimers/_/The+Joyful+Kilmarnock+Blues
2019-01-18 07:39:00 +0000 UTC	Norwegian Wood (This Bird Has Flown)	The Beatles	Rubber Soul (Remastered)	https://www.last.fm/music/The+Beatles/_/Norwegian+Wood+(This+Bird+Has+Flown)
2019-01-18 07:43:00 +0000 UTC	All My Loving	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/All+My+Loving
2019-01-18 07:46:00 +0000 UTC	Till There Was You	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Till+There+Was+You
2019-01-18 13:09:00 +0000 UTC	Please Mister Postman	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Please+Mister+Postman
2019-01-18 13:11:00 +0000 UTC	Please Mister Postman	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Please+Mister+Postman
2019-01-18 13:12:00 +0000 UTC	Roll over Beethoven	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Roll+over+Beethoven
2019-01-18 13:14:00 +0000 UTC	Hold Me Tight	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Hold+Me+Tight
2019-01-18 13:17:00 +0000 UTC	You Really Got a Hold on Me	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/You+Really+Got+a+Hold+on+Me
2019-01-18 13:19:00 +0000 UTC	I Wanna Be Your Man	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/I+Wanna+Be+Your+Man
2019-01-18 13:22:00 +0000 UTC	Devil in Her Heart	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Devil+in+Her+Heart
2019-01-18 13:24:00 +0000 UTC	Not a Second Time	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Not+a+Second+Time
2019-01-18 13:26:00 +0000 UTC	Money (That's What I Want)	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Money+(That%27s+What+I+Want)
2019-01-18 13:29:00 +0000 UTC	All My Loving	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/All+My+Loving
2019-01-18 13:29:00 +0000 UTC	Don't Bother Me	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Don%27t+Bother+Me
2019-01-18 13:31:00 +0000 UTC	Till There Was You	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Till+There+Was+You
2019-01-18 13:34:00 +0000 UTC	Please Mister Postman	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Please+Mister+Postman
2019-01-18 13:34:00 +0000 UTC	Roll over Beethoven	The Beatles	With the Beatles (Remastered)	https://www.last.fm/music/The+Beatles/_/Roll+over+Beethoven
2019-01-18 13:39:00 +0000 UTC	I'm a Loser	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/I%27m+a+Loser
2019-01-18 13:41:00 +0000 UTC	Baby's in Black	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/Baby%27s+in+Black
2019-01-18 13:44:00 +0000 UTC	Rock and Roll Music	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/Rock+and+Roll+Music
2019-01-18 13:46:00 +0000 UTC	I'll Follow the Sun	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/I%27ll+Follow+the+Sun
2019-01-18 13:49:00 +0000 UTC	Mr Moonlight	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/Mr+Moonlight
2019-01-18 13:52:00 +0000 UTC	Kansas City / Hey-Hey-Hey-Hey	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/Kansas+City+%2F+Hey-Hey-Hey-Hey
2019-01-18 14:06:00 +0000 UTC	Eight Days a Week	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/Eight+Days+a+Week
2019-01-18 14:08:00 +0000 UTC	Every Little Thing	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/Every+Little+Thing
2019-01-18 14:11:00 +0000 UTC	I Don't Want to Spoil the Party	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/I+Don%27t+Want+to+Spoil+the+Party
2019-01-18 14:13:00 +0000 UTC	What You're Doing	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/What+You%27re+Doing
2019-01-18 14:16:00 +0000 UTC	Everybody's Trying to Be My Baby	The Beatles	Beatles For Sale (Remastered)	https://www.last.fm/music/The+Beatles/_/Everybody%27s+Trying+to+Be+My+Baby
2019-01-18 14:18:00 +0000 UTC	Walk This Way	Aerosmith	Toys in the Attic	https://www.last.fm/music/Aerosmith/_/Walk+This+Way
2019-01-18 14:31:00 +0000 UTC	Weekend Irish	Barleyjuice	Larry Kirwan's Celtic Invasion	https://www.last.fm/music/Barleyjuice/_/Weekend+Irish
2019-01-18 14:37:00 +0000 UTC	Nancy Drinks Tequila (Live)	Barleyjuice	Best of the Barley	https://www.last.fm/music/Barleyjuice/_/Nancy+Drinks+Tequila+(Live)
2019-01-18 14:39:00 +0000 UTC	The Plains of Dover	Ceilidh	The Plains of Dover	https://www.last.fm/music/Ceilidh/_/The+Plains+of+Dover
2019-01-18 14:41:00 +0000 UTC	When You Sing	Blood or Whiskey	No Time to Explain	https://www.last.fm/music/Blood+or+Whiskey/_/When+You+Sing
2019-01-18 14:44:00 +0000 UTC	Galway Girl	Bodh’aktan	Mix Tape - Les reprises	https://www.last.fm/music/Bodh%E2%80%99aktan/_/Galway+Girl
2019-01-18 14:46:00 +0000 UTC	Irish Drinking Song	Buck-O-Nine	Songs in the Key of Bree	https://www.last.fm/music/Buck-O-Nine/_/Irish+Drinking+Song
2019-01-18 14:50:00 +0000 UTC	Everyday's St Patrick's Day !	Celkilt	Everyday's St Patrick's Day!	https://www.last.fm/music/Celkilt/_/Everyday%27s+St+Patrick%27s+Day+!
2019-01-18 14:53:00 +0000 UTC	Finnegan's Wake	Cutthroat Shamrock	Blood Rust Whiskey	https://www.last.fm/music/Cutthroat+Shamrock/_/Finnegan%27s+Wake
2019-01-18 14:58:00 +0000 UTC	Rose Tattoo	Dropkick Murphys	Signed and Sealed in Blood	https://www.last.fm/music/Dropkick+Murphys/_/Rose+Tattoo
2019-01-18 15:02:00 +0000 UTC	Fields of Athenry	Dropkick Murphys	Tessie	https://www.last.fm/music/Dropkick+Murphys/_/Fields+of+Athenry
2019-01-18 15:05:00 +0000 UTC	I'm Shipping Up to Boston	Dropkick Murphys	The Warrior's Code	https://www.last.fm/music/Dropkick+Murphys/_/I%27m+Shipping+Up+to+Boston
2019-01-18 15:08:00 +0000 UTC	Rocky Road to Dublin	Fiddler's Green	25 Blarney Roses	https://www.last.fm/music/Fiddler%27s+Green/_/Rocky+Road+to+Dublin
2019-01-18 15:12:00 +0000 UTC	Fields Of Green	Fiddler's Green	Against Winds  Tides	https://www.last.fm/music/Fiddler%27s+Green/_/Fields+Of+Green
2019-01-18 15:16:00 +0000 UTC	Devil's Dance Floor	Firkin	Firkinful Of Beer	https://www.last.fm/music/Firkin/_/Devil%27s+Dance+Floor
2019-01-20 11:35:00 +0000 UTC	Johnny I Hardly Knew Ye	Firkin	Into The Night	https://www.last.fm/music/Firkin/_/Johnny+I+Hardly+Knew+Ye
2019-01-20 11:41:00 +0000 UTC	Sunday Bloody Sunday	U2	War (Remastered)	https://www.last.fm/music/U2/_/Sunday+Bloody+Sunday
2019-01-20 11:45:00 +0000 UTC	Beautiful Day	U2	All That You Can't Leave Behind	https://www.last.fm/music/U2/_/Beautiful+Day
2019-01-20 11:49:00 +0000 UTC	Boulevard of Broken Dreams	Green Day	Boulevard of Broken Dreams	https://www.last.fm/music/Green+Day/_/Boulevard+of+Broken+Dreams
2019-01-20 11:52:00 +0000 UTC	American Idiot	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/American+Idiot
2019-01-20 11:54:00 +0000 UTC	Good Riddance (Time of Your Life)	Green Day	Nimrod	https://www.last.fm/music/Green+Day/_/Good+Riddance+(Time+of+Your+Life)
2019-01-20 11:58:00 +0000 UTC	Holiday	Green Day	Greatest Hits: God's Favorite Band	https://www.last.fm/music/Green+Day/_/Holiday
2019-01-20 11:59:00 +0000 UTC	Bang Bang	Green Day	Bang Bang	https://www.last.fm/music/Green+Day/_/Bang+Bang
2019-01-20 12:04:00 +0000 UTC	21 Guns	Green Day	21st Century Breakdown	https://www.last.fm/music/Green+Day/_/21+Guns
2019-01-20 14:49:00 +0000 UTC	Wake Me Up When September Ends	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Wake+Me+Up+When+September+Ends
2019-01-20 14:54:00 +0000 UTC	who the fuck is alice	Smokie	Who the Fuck Is Alice (Live)	https://www.last.fm/music/Smokie/_/who+the+fuck+is+alice
2019-01-21 08:28:00 +0000 UTC	Alice, Who The Fuck Is Alice	Wildlife	Tribute to the Hits of Smokie Vol. 1	https://www.last.fm/music/Wildlife/_/Alice,+Who+The+Fuck+Is+Alice
2019-01-21 08:34:00 +0000 UTC	who the fuck is alice	Smokie	Who the Fuck Is Alice (Live)	https://www.last.fm/music/Smokie/_/who+the+fuck+is+alice
2019-01-21 08:40:00 +0000 UTC	Right Side Of Wrong	Bon Jovi	Bounce	https://www.last.fm/music/Bon+Jovi/_/Right+Side+Of+Wrong
2019-01-21 08:40:00 +0000 UTC	Love Me Back To Life	Bon Jovi	Bounce	https://www.last.fm/music/Bon+Jovi/_/Love+Me+Back+To+Life
2019-01-21 08:44:00 +0000 UTC	You Had Me From Hello	Bon Jovi	Bounce	https://www.last.fm/music/Bon+Jovi/_/You+Had+Me+From+Hello
2019-01-21 08:48:00 +0000 UTC	Open All Night	Bon Jovi	Bounce	https://www.last.fm/music/Bon+Jovi/_/Open+All+Night
2019-01-21 08:54:00 +0000 UTC	Joey	Bon Jovi	Bounce	https://www.last.fm/music/Bon+Jovi/_/Joey
2019-01-21 13:16:00 +0000 UTC	Every Breath You Take	The Police	The Very Best Of Sting And The Police	https://www.last.fm/music/The+Police/_/Every+Breath+You+Take
2019-01-21 13:17:00 +0000 UTC	Easy Lover	Philip Bailey	Constellations: The Universe Of Earth, Wind  Fire	https://www.last.fm/music/Philip+Bailey/_/Easy+Lover
2019-01-21 13:20:00 +0000 UTC	VOICES	Switchfoot	NATIVE TONGUE	https://www.last.fm/music/Switchfoot/_/VOICES
2019-01-21 13:20:00 +0000 UTC	All I Need	Switchfoot	NATIVE TONGUE	https://www.last.fm/music/Switchfoot/_/All+I+Need
2019-01-21 13:24:00 +0000 UTC	A Sign of the Times	Sir Reg	A Sign of the Times	https://www.last.fm/music/Sir+Reg/_/A+Sign+of+the+Times
2019-01-21 13:27:00 +0000 UTC	Dying to Rebel	Sir Reg	A Sign of the Times	https://www.last.fm/music/Sir+Reg/_/Dying+to+Rebel
2019-01-21 13:31:00 +0000 UTC	How the Hell Can You Sleep?	Sir Reg	A Sign of the Times	https://www.last.fm/music/Sir+Reg/_/How+the+Hell+Can+You+Sleep%3F
2019-01-21 13:33:00 +0000 UTC	This Country’s For Sale	Sir Reg	A Sign of the Times	https://www.last.fm/music/Sir+Reg/_/This+Country%E2%80%99s+For+Sale
2019-01-21 13:38:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-21 13:42:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/American+Triangle
2019-01-21 13:47:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-21 13:51:00 +0000 UTC	Birds	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Birds
2019-01-21 13:56:00 +0000 UTC	I Want Love	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/I+Want+Love
2019-01-21 14:00:00 +0000 UTC	The Wasteland	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/The+Wasteland
2019-01-21 14:05:00 +0000 UTC	Ballad Of The Boy In The Red Shoes	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Ballad+Of+The+Boy+In+The+Red+Shoes
2019-01-21 14:09:00 +0000 UTC	Love Her Like Me	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Love+Her+Like+Me
2019-01-21 14:14:00 +0000 UTC	Mansfield	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Mansfield
2019-01-21 14:18:00 +0000 UTC	This Train Don't Stop There Anymore	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/This+Train+Don%27t+Stop+There+Anymore
2019-01-21 14:23:00 +0000 UTC	Your Song	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Your+Song
2019-01-21 15:37:00 +0000 UTC	Teardrops	Lulu	Songs From The West Coast	https://www.last.fm/music/Lulu/_/Teardrops
2019-01-21 15:41:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-21 15:46:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/American+Triangle
2019-01-21 15:51:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-21 15:54:00 +0000 UTC	Birds	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Birds
2019-01-21 15:59:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-21 16:03:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/American+Triangle
2019-01-21 16:08:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-21 16:13:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-21 16:17:00 +0000 UTC	Birds	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Birds
2019-01-21 16:22:00 +0000 UTC	I Want Love	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/I+Want+Love
2019-01-21 16:26:00 +0000 UTC	The Wasteland	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/The+Wasteland
2019-01-21 16:31:00 +0000 UTC	Ballad Of The Boy In The Red Shoes	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Ballad+Of+The+Boy+In+The+Red+Shoes
2019-01-21 16:35:00 +0000 UTC	Love Her Like Me	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Love+Her+Like+Me
2019-01-21 16:40:00 +0000 UTC	Mansfield	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Mansfield
2019-01-21 16:44:00 +0000 UTC	This Train Don't Stop There Anymore	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/This+Train+Don%27t+Stop+There+Anymore
2019-01-21 16:49:00 +0000 UTC	Your Song	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Your+Song
2019-01-21 16:53:00 +0000 UTC	Teardrops	Lulu	Songs From The West Coast	https://www.last.fm/music/Lulu/_/Teardrops
2019-01-22 07:24:00 +0000 UTC	Misunderstood	Bon Jovi	Bounce	https://www.last.fm/music/Bon+Jovi/_/Misunderstood
2019-01-22 07:33:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-22 07:37:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/American+Triangle
2019-01-22 07:52:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 07:56:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-22 08:01:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/American+Triangle
2019-01-22 08:06:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 08:11:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 09:15:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-22 09:20:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/American+Triangle
2019-01-22 09:25:00 +0000 UTC	Birds	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Birds
2019-01-22 09:25:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 09:30:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 09:35:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 09:40:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 09:45:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 09:49:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 09:54:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 09:59:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:04:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:09:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:14:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:18:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:23:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:28:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:33:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:38:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:43:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 10:47:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:12:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:17:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:22:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:27:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:32:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:37:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:41:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:46:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:51:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 13:56:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 14:01:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 14:06:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 14:11:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 14:16:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 14:20:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 14:21:00 +0000 UTC	Birds	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Birds
2019-01-22 14:25:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-22 14:30:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-22 14:35:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/American+Triangle
2019-01-22 14:40:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 14:44:00 +0000 UTC	Birds	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Birds
2019-01-22 14:49:00 +0000 UTC	I Want Love	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/I+Want+Love
2019-01-22 14:50:00 +0000 UTC	The Wasteland	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/The+Wasteland
2019-01-22 14:54:00 +0000 UTC	Ballad Of The Boy In The Red Shoes	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Ballad+Of+The+Boy+In+The+Red+Shoes
2019-01-22 14:59:00 +0000 UTC	Love Her Like Me	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Love+Her+Like+Me
2019-01-22 15:04:00 +0000 UTC	Mansfield	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Mansfield
2019-01-22 15:08:00 +0000 UTC	This Train Don't Stop There Anymore	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/This+Train+Don%27t+Stop+There+Anymore
2019-01-22 15:13:00 +0000 UTC	Teardrops	Lulu	Songs From The West Coast	https://www.last.fm/music/Lulu/_/Teardrops
2019-01-22 15:13:00 +0000 UTC	Your Song	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Your+Song
2019-01-22 15:19:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 15:19:00 +0000 UTC	The North Star	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/The+North+Star
2019-01-22 15:24:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-22 15:29:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/American+Triangle
2019-01-22 15:33:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 15:38:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-22 15:43:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/American+Triangle
2019-01-22 15:48:00 +0000 UTC	Birds	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Birds
2019-01-22 15:48:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 17:09:00 +0000 UTC	Original Sin	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/Original+Sin
2019-01-22 17:13:00 +0000 UTC	Look Ma, No Hands	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/Look+Ma,+No+Hands
2019-01-22 17:18:00 +0000 UTC	American Triangle	Elton John	Songs From The West Coast (Expanded Edition)	https://www.last.fm/music/Elton+John/_/American+Triangle
